component,value,count
geometry,2.231862657065,1
geometry,2.2319,1
geometry,2.231910940203,1
geometry,2.231941746104,1
geometry,2.231949607406,1
geometry,2.231962231983,1
geometry,2.23205268195,1
geometry,2.232068744909,1
geometry,2.232074313279,1
geometry,2.232075749163,1
geometry,2.232084793043,1
geometry,2.232110436336,1
geometry,2.232131461822,1
geometry,2.2322,1
geometry,2.232276501691,1
geometry,2.232301782914,1
geometry,2.232309915013,1
geometry,2.232351472103,1
geometry,2.2324304349,1
geometry,2.23244905093,1
geometry,2.232558710314,1
geometry,2.232571531217,1
geometry,2.2326,1
geometry,2.232687423824,1
geometry,2.232690566335,1
geometry,2.2328,1
geometry,2.232802014286,1
geometry,2.232861915793,1
geometry,2.232863097012,1
geometry,2.232899876842,1
geometry,2.23295062604,1
geometry,2.23296889738,1
geometry,2.233008860633,1
geometry,2.233020054769,1
geometry,2.233041135985,1
geometry,2.233044972677,1
geometry,2.233097829921,1
geometry,2.233150748382,1
geometry,2.233153217986,1
geometry,2.233153562416,1
geometry,2.233188559735,1
geometry,2.2332,1
geometry,2.233224103175,1
geometry,2.233253906299,1
geometry,2.233275917123,1
geometry,2.233284690444,1
geometry,2.233295853985,1
geometry,2.2333,1
geometry,2.233339512031,1
geometry,2.233555122072,1
geometry,2.2336,1
geometry,2.233600655892,1
geometry,2.233625788936,1
geometry,2.233653139478,1
geometry,2.23366414142,1
geometry,2.233672910627,1
geometry,2.23375877689,1
geometry,2.233762973102,1
geometry,2.233789693175,1
geometry,2.233880346904,1
geometry,2.233888127608,1
geometry,2.2339,1
geometry,2.233957140368,1
geometry,2.234011963561,1
geometry,2.234040386087,1
geometry,2.234082131436,1
geometry,2.234085678303,1
geometry,2.234100550557,1
geometry,2.234106164107,1
geometry,2.234159441863,1
geometry,2.234166560487,1
geometry,2.234172224785,1
geometry,2.234232698266,1
geometry,2.234245135387,1
geometry,2.234247353137,1
geometry,2.234274763766,1
geometry,2.234392633357,1
geometry,2.23450851106,1
geometry,2.234571386195,1
geometry,2.234573811714,1
geometry,2.2346,1
geometry,2.234649428881,1
geometry,2.234654676678,1
geometry,2.234666856603,1
geometry,2.234668316392,1
geometry,2.234688893336,1
geometry,2.234698232797,1
geometry,2.234775954468,1
geometry,2.234783877134,1
geometry,2.234830915304,1
geometry,2.234871976945,1
geometry,2.234929890026,1
geometry,2.234933445318,1
geometry,2.235090278378,1
geometry,2.2351,1
geometry,2.235135240204,1
geometry,2.235184355931,1
geometry,2.235184543276,1
geometry,2.235238061147,1
geometry,2.235288864554,1
geometry,2.235477223659,1
geometry,2.23555534152,1
geometry,2.23565297322,1
geometry,2.235663608417,1
geometry,2.235676750785,1
geometry,2.235707777938,1
geometry,2.235805028769,1
geometry,2.235863342201,1
geometry,2.23599398255,1
geometry,2.236,1
geometry,2.236043340814,1
geometry,2.236086690515,1
geometry,2.236105900444,1
geometry,2.236108764498,1
geometry,2.236115587911,1
geometry,2.236129826285,1
geometry,2.236284346538,1
geometry,2.236321054209,1
geometry,2.236332552044,1
geometry,2.23642199115,1
geometry,2.236518611593,1
geometry,2.236519688042,1
geometry,2.236559404532,1
geometry,2.236586214897,1
geometry,2.236673498002,1
geometry,2.236684990486,1
geometry,2.236727102711,1
geometry,2.236737097873,1
geometry,2.236746369171,1
geometry,2.236823475378,1
geometry,2.23686982746,1
geometry,2.236889617303,1
geometry,2.236896881471,1
geometry,2.236948059299,1
geometry,2.236951846822,1
geometry,2.23708587676,1
geometry,2.237102016002,1
geometry,2.237129532831,1
geometry,2.237229339735,1
geometry,2.237274871356,1
geometry,2.237283833878,1
geometry,2.237417228078,1
geometry,2.23744768356,1
geometry,2.237468691774,1
geometry,2.237470563254,1
geometry,2.237484895294,1
geometry,2.237573376823,1
geometry,2.237635141841,1
geometry,2.237720926151,1
geometry,2.237749633002,1
geometry,2.237837157279,1
geometry,2.2379,1
geometry,2.237940120959,1
geometry,2.237977252533,1
geometry,2.23806330749,1
geometry,2.238081923769,1
geometry,2.238189326219,1
geometry,2.238271876545,1
geometry,2.238276374803,1
geometry,2.238283756214,1
geometry,2.238309870416,1
geometry,2.238326670194,1
geometry,2.238388272843,1
geometry,2.238396920045,1
geometry,2.238400760029,1
geometry,2.238501543444,1
geometry,2.238508643718,1
geometry,2.238579530417,1
geometry,2.238653639281,1
geometry,2.23868982722,1
geometry,2.238709178969,1
geometry,2.238747491663,1
geometry,2.238889324531,1
geometry,2.239026843296,1
geometry,2.239063535275,1
geometry,2.239235416945,1
geometry,2.239319506904,1
geometry,2.239321279986,1
geometry,2.239348609529,1
geometry,2.239359915988,1
geometry,2.2394,1
geometry,2.239408665251,1
geometry,2.239415712189,1
geometry,2.23941629627,1
geometry,2.23942156315,1
geometry,2.23971753725,1
geometry,2.239819159473,1
geometry,2.239839546151,1
geometry,2.239902360595,1
geometry,2.239910663397,1
geometry,2.239910772032,1
geometry,2.24005497254,1
geometry,2.240070610941,1
geometry,2.240078881982,1
geometry,2.2402,2
geometry,2.240209728277,1
geometry,2.24024953186,1
geometry,2.240255700435,1
geometry,2.240256936529,1
geometry,2.240331376382,1
geometry,2.240440422105,1
geometry,2.240464318506,1
geometry,2.240504585281,1
geometry,2.240578899366,1
geometry,2.240587719327,1
geometry,2.240645868048,1
geometry,2.240691203178,1
geometry,2.24070856985,1
geometry,2.240733191614,1
geometry,2.240758626001,1
geometry,2.240858863249,1
geometry,2.24090086498,1
geometry,2.240944903755,1
geometry,2.241121015251,1
geometry,2.241128621365,1
geometry,2.24131387494,1
geometry,2.241325779533,1
geometry,2.241335859482,1
geometry,2.241395613229,1
geometry,2.241435252615,1
geometry,2.241456272531,1
geometry,2.241472960466,1
geometry,2.241538077972,1
geometry,2.241563499435,1
geometry,2.241584861766,1
geometry,2.241642475582,1
geometry,2.241730419564,1
geometry,2.241732923432,1
geometry,2.241747213671,1
geometry,2.241770466618,1
geometry,2.241787038838,1
geometry,2.241867899022,1
geometry,2.24189090446,1
geometry,2.241919344557,1
geometry,2.242009306404,1
geometry,2.242030348442,1
geometry,2.242088340142,1
geometry,2.2421,1
geometry,2.24212601876,1
geometry,2.242195469846,1
geometry,2.242233951219,1
geometry,2.242261287629,1
geometry,2.2423,1
geometry,2.242387579791,1
geometry,2.242460548785,1
geometry,2.24246280311,1
geometry,2.242537322989,1
geometry,2.242543078182,1
geometry,2.242548792111,1
geometry,2.2427,1
geometry,2.242734094805,1
geometry,2.242811709886,1
geometry,2.242842965412,1
geometry,2.242964552997,1
geometry,2.243095155806,1
geometry,2.243102278096,1
geometry,2.243142989201,1
geometry,2.243220860727,1
geometry,2.24327533085,1
geometry,2.243336497831,1
geometry,2.243459215141,1
geometry,2.243464450799,1
geometry,2.243508714789,1
geometry,2.24351108845,1
geometry,2.243537437471,1
geometry,2.243572458528,1
geometry,2.243624821578,1
geometry,2.243641280597,1
geometry,2.243644550725,1
geometry,2.243778779648,1
geometry,2.243894796108,1
geometry,2.243908905014,1
geometry,2.24396774041,1
geometry,2.244000168845,1
geometry,2.24404771841,1
geometry,2.244082670491,1
geometry,2.2441,1
geometry,2.24415756978,1
geometry,2.244210908092,1
geometry,2.244216422273,1
geometry,2.244223113351,1
geometry,2.244244969695,1
geometry,2.2444,2
geometry,2.24452126235,1
geometry,2.244667268216,1
geometry,2.244766768286,1
geometry,2.24479625189,1
geometry,2.244799560094,1
geometry,2.244940992172,1
geometry,2.244943328906,1
geometry,2.244944684174,1
geometry,2.244960361565,1
geometry,2.245036873491,1
geometry,2.245059469146,1
geometry,2.245065298605,1
geometry,2.245109882771,1
geometry,2.245394698043,1
geometry,2.245496345132,1
geometry,2.245608902948,1
geometry,2.245644425883,1
geometry,2.2457,1
geometry,2.245702286034,1
geometry,2.245713522469,1
geometry,2.245747526252,1
geometry,2.245815272067,1
geometry,2.245817735258,1
geometry,2.245910956605,1
geometry,2.246016724114,1
geometry,2.246019232628,1
geometry,2.24608988615,1
geometry,2.246094471299,1
geometry,2.246159260827,1
geometry,2.246160387671,1
geometry,2.246217976956,1
geometry,2.246267071721,1
geometry,2.246276052715,1
geometry,2.246282947449,1
geometry,2.246322655475,1
geometry,2.246323985982,1
geometry,2.246356976863,1
geometry,2.246369843993,1
geometry,2.246383241457,1
geometry,2.246441528284,1
geometry,2.246593706778,1
geometry,2.2466607038,1
geometry,2.246660754691,1
geometry,2.246679341829,1
geometry,2.246772602646,1
geometry,2.246790351813,1
geometry,2.246791213709,1
geometry,2.246800627559,1
geometry,2.246809816162,1
geometry,2.246881947277,1
geometry,2.246895960727,1
geometry,2.246907176543,1
geometry,2.24692211258,1
geometry,2.24694008042,1
geometry,2.247019575645,1
geometry,2.247045928325,1
geometry,2.247225758574,1
geometry,2.247241721533,1
geometry,2.247285884869,1
geometry,2.2473,1
geometry,2.247362714383,1
geometry,2.247410456821,1
geometry,2.247477015455,1
geometry,2.247477240946,1
geometry,2.24748316663,1
geometry,2.247572234657,1
geometry,2.247624237575,1
geometry,2.247645196645,1
geometry,2.2477,1
geometry,2.24771134379,1
geometry,2.247776252952,1
geometry,2.247852871075,1
geometry,2.247964217909,1
geometry,2.248121271566,1
geometry,2.2482,1
geometry,2.24820249607,1
geometry,2.248218819977,1
geometry,2.248272902141,1
geometry,2.248337245166,1
geometry,2.248388620212,1
geometry,2.248484641931,1
geometry,2.248531437183,1
geometry,2.248534058893,1
geometry,2.248578804045,1
geometry,2.248777151031,1
geometry,2.248871993541,1
geometry,2.248911675122,1
geometry,2.249081709276,1
geometry,2.249128717971,1
geometry,2.24913357229,1
geometry,2.249197063398,1
geometry,2.249206932454,1
geometry,2.249221218111,1
geometry,2.249274955402,1
geometry,2.249328640728,1
geometry,2.249364524705,1
geometry,2.24936729882,1
geometry,2.249409252819,1
geometry,2.249472694211,1
geometry,2.249483253994,1
geometry,2.249492253821,1
geometry,2.249505875076,1
geometry,2.249546482294,1
geometry,2.249624038367,1
geometry,2.249708175043,1
geometry,2.249717216119,1
geometry,2.249725834407,1
geometry,2.249727945219,1
geometry,2.249735159016,1
geometry,2.24978133293,1
geometry,2.249839731435,1
geometry,2.249867248862,1
geometry,2.249873057901,1
geometry,2.249973414843,1
geometry,2.250049490122,1
geometry,2.250061228945,1
geometry,2.250154462476,1
geometry,2.250304669849,1
geometry,2.250394834246,1
geometry,2.250402359579,1
geometry,2.250488573621,1
geometry,2.250521465128,1
geometry,2.250619917378,1
geometry,2.250679892832,1
geometry,2.2507,1
geometry,2.250707857542,1
geometry,2.250727564589,1
geometry,2.250753539373,1
geometry,2.250760145299,1
geometry,2.250770793899,1
geometry,2.25080793161,1
geometry,2.250954146579,1
geometry,2.250978748234,1
geometry,2.250984952563,1
geometry,2.251113689932,1
geometry,2.25114582861,1
geometry,2.251172247075,1
geometry,2.251273321182,1
geometry,2.251354922967,1
geometry,2.251356472774,1
geometry,2.251372077571,1
geometry,2.251386421001,1
geometry,2.251475820434,1
geometry,2.251490640823,1
geometry,2.25160492242,1
geometry,2.251664289661,1
geometry,2.251849402158,1
geometry,2.251932252903,1
geometry,2.251946510244,1
geometry,2.252,1
geometry,2.252058453631,1
geometry,2.252115978363,1
geometry,2.252148613467,1
geometry,2.252157874129,1
geometry,2.252202175205,1
geometry,2.252225368386,1
geometry,2.252311129041,1
geometry,2.252419347946,1
geometry,2.252425090874,1
geometry,2.252434413822,1
geometry,2.2527,1
geometry,2.252812453357,1
geometry,2.252831464328,1
geometry,2.252918016706,1
geometry,2.252936774523,1
geometry,2.252947146147,1
geometry,2.253,1
geometry,2.253217449084,1
geometry,2.253304531867,1
geometry,2.253311514638,1
geometry,2.253382648745,1
geometry,2.253502438798,1
geometry,2.2535192472,1
geometry,2.253661027085,1
geometry,2.253857711514,1
geometry,2.253909499625,1
geometry,2.253914586891,1
geometry,2.253964082456,1
geometry,2.253999665594,1
geometry,2.254,1
geometry,2.254036020675,1
geometry,2.254060907562,1
geometry,2.254062368259,1
geometry,2.25407853198,1
geometry,2.2540964742,1
geometry,2.2541,2
geometry,2.254112514494,1
geometry,2.254127638356,1
geometry,2.254397411727,1
geometry,2.254463919649,1
geometry,2.2545743962,1
geometry,2.254582823939,1
geometry,2.25458661976,1
geometry,2.254600998514,1
geometry,2.254631836591,1
geometry,2.254647415895,1
geometry,2.254680909796,1
geometry,2.2547,1
geometry,2.254747259303,1
geometry,2.254799676246,1
geometry,2.254810698263,1
geometry,2.254838144413,1
geometry,2.254914350369,1
geometry,2.254983581822,1
geometry,2.255005402802,1
geometry,2.2552,1
geometry,2.255281532315,1
geometry,2.255417643143,1
geometry,2.255423613943,1
geometry,2.255445240745,1
geometry,2.255456154159,1
geometry,2.255579238688,1
geometry,2.255596165097,1
geometry,2.2556,1
geometry,2.255620007153,1
geometry,2.255640994817,1
geometry,2.25565618871,1
geometry,2.255718021496,1
geometry,2.255754474228,1
geometry,2.255825214029,1
geometry,2.255866896007,1
geometry,2.255884158817,1
geometry,2.255984301068,1
geometry,2.256007679508,1
geometry,2.256017069232,1
geometry,2.256099096671,1
geometry,2.256111190744,1
geometry,2.256132338022,1
geometry,2.256337436348,1
geometry,2.256347175351,1
geometry,2.2564,1
geometry,2.2565,1
geometry,2.256537424906,1
geometry,2.256593269067,1
geometry,2.256604788172,1
geometry,2.256662457037,1
geometry,2.256756535015,1
geometry,2.256805281366,1
geometry,2.256822526252,1
geometry,2.256841349098,1
geometry,2.256905971679,1
geometry,2.256922789441,1
geometry,2.257086110453,1
geometry,2.2571,1
geometry,2.257177538875,1
geometry,2.257180121302,1
geometry,2.257183126155,1
geometry,2.257212467846,1
geometry,2.257284620069,1
geometry,2.257296025115,1
geometry,2.257496826133,1
geometry,2.257502742708,1
geometry,2.257540034197,1
geometry,2.257571767039,1
geometry,2.257592847482,1
geometry,2.2576,1
geometry,2.257845527931,1
geometry,2.257885042099,1
geometry,2.25795329779,1
geometry,2.257959132713,1
geometry,2.257980864991,1
geometry,2.258092089944,1
geometry,2.258179939686,1
geometry,2.258270213386,1
geometry,2.258278981142,1
geometry,2.258369157157,1
geometry,2.258370488206,1
geometry,2.258433552266,1
geometry,2.25856707981,1
geometry,2.258612283018,1
geometry,2.258689856421,1
geometry,2.2587,1
geometry,2.258719039079,1
geometry,2.25876715805,1
geometry,2.258795642752,1
geometry,2.2588,1
geometry,2.258960224676,1
geometry,2.259047472941,1
geometry,2.259099581249,1
geometry,2.2591,1
geometry,2.259150616935,1
geometry,2.25917992256,1
geometry,2.259286845445,1
geometry,2.259305597966,1
geometry,2.259317307654,1
geometry,2.259375448548,1
geometry,2.259454422348,1
geometry,2.259458866632,1
geometry,2.2594844319,1
geometry,2.2596,1
geometry,2.259645798018,1
geometry,2.259790561092,1
geometry,2.2598,1
geometry,2.259821514633,1
geometry,2.259850658783,1
geometry,2.259949104515,1
geometry,2.260071215323,1
geometry,2.260074253205,1
geometry,2.260086592368,1
geometry,2.260194941814,1
geometry,2.260214501325,1
geometry,2.26023188744,1
geometry,2.260420180704,1
geometry,2.260443942754,1
geometry,2.260529172782,1
geometry,2.260539295998,1
geometry,2.26056611184,1
geometry,2.260570105526,1
geometry,2.260711565525,1
geometry,2.260832029733,1
geometry,2.260836986605,1
geometry,2.260906210645,1
geometry,2.260918076063,1
geometry,2.260927201393,1
geometry,2.261081697993,1
geometry,2.261082613853,1
geometry,2.261103485027,1
geometry,2.261137537044,1
geometry,2.26115785495,1
geometry,2.261180970201,1
geometry,2.261190049509,1
geometry,2.2612,1
geometry,2.261207566766,1
geometry,2.261210725474,1
geometry,2.261430442773,1
geometry,2.261434205322,1
geometry,2.261496871543,1
geometry,2.261518559982,1
geometry,2.261537980372,1
geometry,2.2616,1
geometry,2.261627937276,1
geometry,2.261678741555,1
geometry,2.2617,2
geometry,2.261709561814,1
geometry,2.261726580513,1
geometry,2.261737081316,1
geometry,2.261738121814,1
geometry,2.261846486833,1
